tablo,fid,ident,data_originator,name,lat_dd,lon_dd
ils_dme,252,IAY,KAZAERONAVIGATSIA RSE,,47.112722222222224,51.82616666666667
ils_gp,312,IAY,KAZAERONAVIGATSIA RSE,,47.112722222222224,51.82616666666667
ils_loc,323,IAY,KAZAERONAVIGATSIA RSE,,47.138888888888886,51.80580555555555
ils_dme,283,IAYT,DHMI TURKIYE,,36.888194444444444,30.789833333333334
ils_gp,347,IAYT,DHMI TURKIYE,,36.888194444444444,30.789833333333334
ils_loc,358,IAYT,DHMI TURKIYE,,36.91919444444444,30.795250000000003
ils_dme,65,IB,AIRNAV IRELAND,,53.30307222222222,-6.46495
ils_gp,85,IB,AIRNAV IRELAND,,53.30307222222222,-6.46495
ils_loc,87,IB,AIRNAV IRELAND,,53.300938888888886,-6.439186111111112
ils_dme,44,IBA,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.46041666666667,50.06177777777778
ils_gp,59,IBA,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.46041666666667,50.06177777777778
ils_loc,60,IBA,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.49030555555556,50.06272222222222
ils_dme,200,IBAT,DHMI TURKIYE,,37.91919444444444,41.10933333333333
ils_gp,257,IBAT,DHMI TURKIYE,,37.91919444444444,41.10933333333333
ils_loc,263,IBAT,DHMI TURKIYE,,37.945388888888886,41.126555555555555
ils_gp,226,IBBE,SKEYES,,50.76358333333334,4.776638888888889
ils_loc,230,IBBE,SKEYES,,50.74655555555556,4.752861111111111
ils_gp,282,IBBL,SKEYES,,51.172916666666666,5.481166666666667
ils_loc,293,IBBL,SKEYES,,51.15902777777777,5.452083333333333
ils_gp,442,IBC,NAV CANADA,,49.13048802777778,-68.211758
ils_loc,464,IBC,NAV CANADA,,49.13446672222222,-68.18736097222222
ils_dme,1,IBC,ROMANIA CIVIL AVIATION AUTHORITY,,46.51343611111111,26.911808333333333
ils_gp,11,IBC,ROMANIA CIVIL AVIATION AUTHORITY,,46.51340277777778,26.9119
ils_loc,11,IBC,ROMANIA CIVIL AVIATION AUTHORITY,,46.53540833333333,26.904874999999997
ils_dme,383,IBCD,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,10.770750000000001,123.01694444444445
ils_gp,501,IBCD,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,10.770750000000001,123.01694444444445
ils_loc,526,IBCD,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,10.79063888888889,123.02727777777778
ils_dme,64,IBDA,EUROCONTROL NMOC,,32.361272222222226,-64.666675
ils_gp,84,IBDA,EUROCONTROL NMOC,,32.36138888888889,-64.66668055555556
ils_loc,86,IBDA,EUROCONTROL NMOC,,32.366994444444444,-64.69586666666667
ils_dme,37,IBDM,DHMI TURKIYE,,40.30730555555555,27.97597222222222
ils_gp,50,IBDM,DHMI TURKIYE,,40.30730555555555,27.97597222222222
ils_loc,51,IBDM,DHMI TURKIYE,,40.336083333333335,27.97822222222222
ils_dme,310,IBDR,DHMI TURKIYE,,37.255472222222224,27.65272222222222
ils_gp,376,IBDR,DHMI TURKIYE,,37.255472222222224,27.65272222222222
ils_loc,388,IBDR,DHMI TURKIYE,,37.2465,27.684583333333332
ils_gp,225,IBEV,SKEYES,,50.75116666666667,4.760888888888889
ils_loc,229,IBEV,SKEYES,,50.76894444444444,4.78125
ils_gp,175,IBFS,SKEYES,,50.24422222222222,4.663277777777778
ils_loc,179,IBFS,SKEYES,,50.24080555555555,4.625194444444445
ils_dme,26,IBG,BULATSA-BULGARIAN AIR TRAFFIC SERVICES AUTHORITY,,42.57775,27.52736111111111
ils_gp,40,IBG,BULATSA-BULGARIAN AIR TRAFFIC SERVICES AUTHORITY,,42.57775,27.52736111111111
ils_loc,40,IBG,BULATSA-BULGARIAN AIR TRAFFIC SERVICES AUTHORITY,,42.557249999999996,27.498194444444444
ils_gp,183,IBG,NAV CANADA,,48.330646,-70.97973291666666
ils_loc,187,IBG,NAV CANADA,,48.33231861111111,-71.02155411111112
ils_dme,45,IBI,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.487500000000004,50.029694444444445
ils_gp,60,IBI,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.487500000000004,50.029694444444445
ils_loc,61,IBI,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.451055555555556,50.04297222222222
ils_dme,209,IBI,ENAIRE,,38.867333333333335,1.3623611111111111
ils_gp,264,IBI,ENAIRE,,38.86725,1.3624166666666668
ils_loc,272,IBI,ENAIRE,,38.88011111111111,1.3906666666666667
ils_dme,308,IBI,SKEYES,,50.6443,5.448438888888889
ils_gp,374,IBI,SKEYES,,50.644402944444444,5.448520583333334
ils_loc,386,IBI,SKEYES,,50.62852777777778,5.425786111111111
ils_gp,104,IBI,UKRAINIAN STATE AIR TRAFFIC SERVICES ENTERPRISE,,50.35780555555556,30.904444444444444
ils_loc,106,IBI,UKRAINIAN STATE AIR TRAFFIC SERVICES ENTERPRISE,,50.31636111111111,30.903222222222222
ils_dme,206,IBIN,DHMI TURKIYE,,38.865027777777776,40.58647222222223
ils_gp,261,IBIN,DHMI TURKIYE,,38.865027777777776,40.58647222222223
ils_loc,269,IBIN,DHMI TURKIYE,,38.854222222222226,40.607194444444445
dme,208,IBK,EUROCONTROL NMOC,BRASILIA,-15.860888888888889,-47.901805555555555
dme,855,IBK,EUROCONTROL NMOC,VILNIUS,54.6414,25.292825
ils_dme,288,IBK,KYRGYZAERONAVIGATSIA (KYRGYZ REPUBLIC ANSP),,43.065413888888884,74.498775
ils_gp,354,IBK,KYRGYZAERONAVIGATSIA (KYRGYZ REPUBLIC ANSP),,43.06540833333333,74.498775
ils_loc,365,IBK,KYRGYZAERONAVIGATSIA (KYRGYZ REPUBLIC ANSP),,43.05738611111111,74.44749166666666
ils_dme,314,IBL,ENAIRE,,43.298027777777776,-2.905472222222222
ils_gp,380,IBL,ENAIRE,,43.298027777777776,-2.905472222222222
ils_loc,392,IBL,ENAIRE,,43.30761111111111,-2.9283888888888887
ils_dme,338,IBL,NAV CANADA,,49.955173611111114,-125.28030566666666
ils_gp,413,IBL,NAV CANADA,,49.95516172222222,-125.280354
ils_loc,435,IBL,NAV CANADA,,49.94422372222222,-125.26093947222222
ils_dme,174,IBL,SKEYES,,50.896994444444445,4.5196499999999995
ils_gp,232,IBL,SKEYES,,50.89695,4.5196499999999995
ils_loc,236,IBL,SKEYES,,50.88851944444444,4.478191666666667
ils_dme,304,IBM,ROMATSA - ROMANIAN AIR TRAFFIC SERVICES ADMINISTRATION,,47.65852777777778,23.453055555555554
ils_gp,369,IBM,ROMATSA - ROMANIAN AIR TRAFFIC SERVICES ADMINISTRATION,,47.65858333333333,23.453027777777777
ils_loc,381,IBM,ROMATSA - ROMANIAN AIR TRAFFIC SERVICES ADMINISTRATION,,47.656777777777776,23.479888888888887
ils_dme,255,IBM,SKEYES,,50.90830555555556,4.502111111111111
ils_gp,315,IBM,SKEYES,,50.90830555555556,4.502194444444444
ils_loc,326,IBM,SKEYES,,50.88502777777778,4.490636111111111
ils_dme,46,IBN,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.45858333333334,50.038777777777774
ils_gp,61,IBN,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.45858333333334,50.038777777777774
ils_loc,62,IBN,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.495805555555556,50.028888888888886
ils_dme,22,IBN,ROMANIA CIVIL AVIATION AUTHORITY,,44.507416666666664,26.117333333333335
ils_gp,34,IBN,ROMANIA CIVIL AVIATION AUTHORITY,,44.50736111111111,26.11738888888889
ils_loc,34,IBN,ROMANIA CIVIL AVIATION AUTHORITY,,44.498694444444446,26.080416666666668
ils_dme,313,IBO,ENAIRE,,43.30430555555555,-2.9222777777777775
ils_gp,379,IBO,ENAIRE,,43.30416666666667,-2.9224166666666664
ils_loc,391,IBO,ENAIRE,,43.29541666666667,-2.895111111111111
ils_dme,384,IBOH,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,9.581694444444445,123.77402777777777
ils_gp,502,IBOH,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,9.581694444444445,123.77402777777777
ils_loc,527,IBOH,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,9.55952777777778,123.76208333333334
ils_dme,397,IBP,NAV CANADA,,50.33083333333334,-105.56333333333333
ils_gp,516,IBP,NAV CANADA,,50.338055555555556,-105.56972222222223
ils_loc,542,IBP,NAV CANADA,,50.32527777777778,-105.53888888888889
ils_dme,302,IBR,NAV CANADA,,49.90868322222222,-99.96194833333334
ils_gp,367,IBR,NAV CANADA,,49.90868322222222,-99.96194833333334
ils_loc,379,IBR,NAV CANADA,,49.90748436111111,-99.93562966666667
ils_dme,2,IBR,SKEYES,,50.911386111111106,4.494727777777777
ils_gp,12,IBR,SKEYES,,50.911427777777774,4.4947
ils_loc,12,IBR,SKEYES,,50.896908333333336,4.448738888888889
ils_dme,176,IBRI,DHMI TURKIYE,,39.60863888888889,27.92402777777778
ils_gp,234,IBRI,DHMI TURKIYE,,39.60863888888889,27.92402777777778
ils_loc,238,IBRI,DHMI TURKIYE,,39.63594444444444,27.92677777777778
ils_dme,21,IBS,ROMANIA CIVIL AVIATION AUTHORITY,,44.50162777777778,26.088830555555553
ils_gp,33,IBS,ROMANIA CIVIL AVIATION AUTHORITY,,44.50156111111111,26.088827777777777
ils_loc,33,IBS,ROMANIA CIVIL AVIATION AUTHORITY,,44.507925,26.12507777777778
ils_dme,43,IBU,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.48233333333334,50.06144444444444
ils_gp,58,IBU,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.48233333333334,50.06144444444444
ils_loc,59,IBU,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.45427777777778,50.06327777777778
ils_dme,247,IBV,ROMATSA - ROMANIAN AIR TRAFFIC SERVICES ADMINISTRATION,,45.71505555555556,25.53072222222222
ils_gp,306,IBV,ROMATSA - ROMANIAN AIR TRAFFIC SERVICES ADMINISTRATION,,45.715,25.530777777777775
ils_loc,317,IBV,ROMATSA - ROMANIAN AIR TRAFFIC SERVICES ADMINISTRATION,,45.69394444444444,25.51061111111111
ils_dme,370,IBW,NAV CANADA,,51.10111694444445,-114.38097833333333
ils_gp,486,IBW,NAV CANADA,,51.101087972222224,-114.38089427777777
ils_loc,511,IBW,NAV CANADA,,51.11463038888889,-114.37873380555556
ils_dme,320,IBX,NAV CANADA,,51.44917266666666,-57.18146755555556
ils_loc,400,IBX,NAV CANADA,,51.448856944444444,-57.180471749999995
ils_dme,29,IBX,SKEYES,,50.88999444444445,4.494416666666667
ils_gp,43,IBX,SKEYES,,50.88998055555555,4.4945055555555555
ils_loc,43,IBX,SKEYES,,50.91551944444444,4.503075
ils_dme,164,IBZ,ENAIRE,,38.876583333333336,1.3849444444444443
ils_gp,218,IBZ,ENAIRE,,38.87652777777778,1.385
ils_loc,222,IBZ,ENAIRE,,38.86563888888889,1.35575
ils_dme,260,ICA,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,15.17675,120.56
ils_gp,321,ICA,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,15.17675,120.56
ils_loc,332,ICA,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,15.204027777777776,120.56958333333333
ils_dme,362,ICD,NAV CANADA,,49.060652,-123.86864691666666
ils_gp,472,ICD,NAV CANADA,,49.06070297222222,-123.86860727777777
ils_loc,496,ICD,NAV CANADA,,49.04379936111111,-123.87036366666666
ils_dme,72,ICH,AIRWAYS CORPORATION OF NEW ZEALAND LTD,,-43.494455555555554,172.52389444444447
ils_gp,93,ICH,AIRWAYS CORPORATION OF NEW ZEALAND LTD,,-43.49444166666667,172.5238666666667
ils_loc,95,ICH,AIRWAYS CORPORATION OF NEW ZEALAND LTD,,-43.47249166666667,172.5511527777778
ils_dme,38,ICIG,DHMI TURKIYE,,38.52361111111111,27.00738888888889
ils_gp,51,ICIG,DHMI TURKIYE,,38.52361111111111,27.00738888888889
ils_loc,52,ICIG,DHMI TURKIYE,,38.495583333333336,27.011777777777777
ils_dme,396,ICK,AIRNAV IRELAND,,53.9095,-8.817055555555555
ils_gp,514,ICK,AIRNAV IRELAND,,53.91075,-8.806611111111112
ils_loc,540,ICK,AIRNAV IRELAND,,53.907916666666665,-8.838611111111112
ils_dme,261,ICK,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,15.198500000000001,120.56861111111111
ils_gp,322,ICK,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,15.198500000000001,120.56861111111111
ils_loc,333,ICK,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,15.17161111111111,120.55675
ils_dme,250,ICK,ROMATSA - ROMANIAN AIR TRAFFIC SERVICES ADMINISTRATION,,44.34916666666667,28.488444444444447
ils_gp,310,ICK,ROMATSA - ROMANIAN AIR TRAFFIC SERVICES ADMINISTRATION,,44.34913888888889,28.488444444444447
ils_loc,321,ICK,ROMATSA - ROMANIAN AIR TRAFFIC SERVICES ADMINISTRATION,,44.38163888888889,28.491122222222224
ils_dme,276,ICKR,DHMI TURKIYE,,36.88019444444444,35.064166666666665
ils_gp,340,ICKR,DHMI TURKIYE,,36.880250000000004,35.064166666666665
ils_loc,351,ICKR,DHMI TURKIYE,,36.907222222222224,35.08313888888889
ils_dme,277,ICKU,DHMI TURKIYE,,36.90208333333333,35.08072222222223
ils_gp,341,ICKU,DHMI TURKIYE,,36.90208333333333,35.08072222222223
ils_loc,352,ICKU,DHMI TURKIYE,,36.87652777777778,35.059777777777775
ils_dme,373,ICN,AIRNAV IRELAND,,51.83492777777778,-8.489258333333332
ils_gp,491,ICN,AIRNAV IRELAND,,51.83492777777778,-8.489258333333332
ils_loc,516,ICN,AIRNAV IRELAND,,51.85134166666667,-8.497069444444444
ils_dme,266,ICN,ENAIRE,,40.20966666666667,0.06236111111111112
ils_gp,330,ICN,ENAIRE,,40.20966666666667,-0.06236111111111112
ils_loc,341,ICN,ENAIRE,,40.222055555555556,0.08969444444444444
ils_gp,94,ICN,UKRAINIAN STATE AIR TRAFFIC SERVICES ENTERPRISE,,48.266083333333334,25.977083333333333
ils_loc,96,ICN,UKRAINIAN STATE AIR TRAFFIC SERVICES ENTERPRISE,,48.24761111111111,25.989083333333333
ils_dme,180,ICNG,DHMI TURKIYE,,40.734833333333334,30.097055555555553
ils_gp,238,ICNG,DHMI TURKIYE,,40.734833333333334,30.097055555555553
ils_loc,242,ICNG,DHMI TURKIYE,,40.73672222222223,30.063333333333333
ils_dme,264,ICNK,DHMI TURKIYE,,40.13013888888889,26.41688888888889
ils_gp,325,ICNK,DHMI TURKIYE,,40.13013888888889,26.41688888888889
ils_loc,336,ICNK,DHMI TURKIYE,,40.144416666666665,26.43475
ils_gp,69,ICR,UKRAINIAN STATE AIR TRAFFIC SERVICES ENTERPRISE,,48.25261111111111,25.98338888888889
ils_loc,70,ICR,UKRAINIAN STATE AIR TRAFFIC SERVICES ENTERPRISE,,48.273694444444445,25.96925
ils_dme,187,ICRD,DHMI TURKIYE,,37.78997222222222,29.713805555555556
ils_gp,245,ICRD,DHMI TURKIYE,,37.78997222222222,29.713805555555556
ils_loc,249,ICRD,DHMI TURKIYE,,37.776472222222225,29.68238888888889
ils_dme,280,ICRL,DHMI TURKIYE,,41.13055555555555,27.90922222222222
ils_gp,344,ICRL,DHMI TURKIYE,,41.13055555555555,27.90922222222222
ils_loc,355,ICRL,DHMI TURKIYE,,41.14952777777778,27.936138888888888
ils_dme,217,ICRM,DHMI TURKIYE,,41.26263888888889,36.55783333333333
ils_gp,270,ICRM,DHMI TURKIYE,,41.26263888888889,36.55783333333333
ils_loc,281,ICRM,DHMI TURKIYE,,41.24363888888889,36.58225
ils_dme,372,ICS,AIRNAV IRELAND,,51.84722777777778,-8.496722222222221
ils_gp,490,ICS,AIRNAV IRELAND,,51.84722777777778,-8.496722222222221
ils_loc,515,ICS,AIRNAV IRELAND,,51.83057777777778,-8.484791666666666
ils_gp,428,ICV,NAV CANADA,,43.661262055555554,-79.61982069444444
ils_loc,450,ICV,NAV CANADA,,43.676849499999996,-79.59496405555555
ils_dme,7,ICV,ROMANIA CIVIL AVIATION AUTHORITY,,44.31941666666667,23.90036111111111
ils_gp,17,ICV,ROMANIA CIVIL AVIATION AUTHORITY,,44.319388888888895,23.900388888888887
ils_loc,17,ICV,ROMANIA CIVIL AVIATION AUTHORITY,,44.317888888888895,23.868861111111112
ils_gp,284,ICV,SKEYES,,50.577194444444444,3.8517055555555557
ils_loc,295,ICV,SKEYES,,50.57440555555556,3.8174638888888888
ils_gp,211,ICX,NAV CANADA,,49.70440555555556,-124.87406944444444
ils_loc,215,ICX,NAV CANADA,,49.722702777777776,-124.90434722222223
ils_gp,477,ICX,ROMATSA - ROMANIAN AIR TRAFFIC SERVICES ADMINISTRATION,,46.78827777777778,23.69302777777778
ils_loc,501,ICX,ROMATSA - ROMANIAN AIR TRAFFIC SERVICES ADMINISTRATION,,46.78377777777778,23.66797222222222
ils_gp,297,IDAN,DHMI TURKIYE,,36.99425,35.415305555555555
ils_loc,308,IDAN,DHMI TURKIYE,,37.01266666666667,35.44344444444444
ils_dme,257,IDAO,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,7.11811111111111,125.63883333333334
ils_gp,317,IDAO,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,7.11811111111111,125.63883333333334
ils_loc,328,IDAO,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,7.1353888888888894,125.65725
ils_dme,224,IDBN,DHMI TURKIYE,,37.88088888888889,40.20472222222222
ils_gp,277,IDBN,DHMI TURKIYE,,37.88088888888889,40.20472222222222
ils_loc,288,IDBN,DHMI TURKIYE,,37.91269444444444,40.19361111111111
ils_dme,339,IDC,NAV CANADA,,45.86299311111111,-66.54784488888889
ils_gp,416,IDC,NAV CANADA,,45.86295883333334,-66.54791963888889
ils_loc,438,IDC,NAV CANADA,,45.87101438888889,-66.52099291666667
ils_dme,391,IDE,AIRNAV IRELAND,,53.42097222222222,-6.284861111111111
ils_gp,510,IDE,AIRNAV IRELAND,,53.42097222222222,-6.284861111111111
ils_loc,535,IDE,AIRNAV IRELAND,,53.41994444444444,-6.244694444444445
ils_gp,9,IDET,EUROCONTROL NMOC,,42.4162175,-83.01277055555556
ils_loc,9,IDET,EUROCONTROL NMOC,,42.40596222222222,-83.00416166666666
ils_dme,371,IDF,NAV CANADA,,49.21515813888889,-57.38734633333333
ils_gp,489,IDF,NAV CANADA,,49.21511977777778,-57.38729075
ils_loc,514,IDF,NAV CANADA,,49.200455250000005,-57.408297194444444
ils_dme,188,IDLM,DHMI TURKIYE,,36.70258333333334,28.790333333333336
ils_gp,246,IDLM,DHMI TURKIYE,,36.70258333333334,28.790333333333336
ils_loc,250,IDLM,DHMI TURKIYE,,36.72933333333334,28.798000000000002
ils_gp,455,IDM,NAV CANADA,,45.30406461111111,-65.89111177777778
ils_loc,479,IDM,NAV CANADA,,45.32192944444445,-65.87816058333333
ils_gp,3,IDMI,EUROCONTROL NMOC,,42.216210000000004,-83.33468194444444
ils_loc,3,IDMI,EUROCONTROL NMOC,,42.21686555555556,-83.36925
ils_dme,189,IDMN,DHMI TURKIYE,,36.69638888888888,28.787583333333334
ils_loc,251,IDMN,DHMI TURKIYE,,36.696527777777774,28.786833333333334
ils_dme,14,IDN,AIRWAYS CORPORATION OF NEW ZEALAND LTD,,-45.92669444444444,170.20552777777777
ils_gp,25,IDN,AIRWAYS CORPORATION OF NEW ZEALAND LTD,,-45.92658333333333,170.20538888888888
ils_loc,25,IDN,AIRWAYS CORPORATION OF NEW ZEALAND LTD,,-45.93533333333333,170.1843888888889
ils_gp,298,IDNA,DHMI TURKIYE,,37.00952777777778,35.43572222222222
ils_loc,309,IDNA,DHMI TURKIYE,,36.99155555555556,35.40866666666667
ils_dme,334,IDP,NAV CANADA,,43.66131427777778,-79.61988649999999
ils_gp,407,IDP,NAV CANADA,,43.672257277777774,-79.59942497222222
ils_loc,428,IDP,NAV CANADA,,43.653466083333335,-79.62894688888888
ils_gp,221,IDP,UKRAINIAN STATE AIR TRAFFIC SERVICES ENTERPRISE,,48.35588888888889,35.085638888888894
ils_loc,225,IDP,UKRAINIAN STATE AIR TRAFFIC SERVICES ENTERPRISE,,48.35727777777778,35.12733333333333
ils_gp,139,IDR,UKRAINIAN STATE AIR TRAFFIC SERVICES ENTERPRISE,,48.35611111111111,35.11622222222223
ils_loc,142,IDR,UKRAINIAN STATE AIR TRAFFIC SERVICES ENTERPRISE,,48.35727777777778,35.07344444444445
ils_gp,2,IDTW,EUROCONTROL NMOC,,42.20526111111111,-83.37078833333332
ils_loc,2,IDTW,EUROCONTROL NMOC,,42.233695000000004,-83.34816027777778
dme,1282,IDU,EUROCONTROL NMOC,DME 29 DUB,47.39535193,8.6595048
vortac,291,IDU,EUROCONTROL NMOC,INDUSTRY,29.9560575,-96.56219416666666
ils_dme,258,IDVO,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,7.133416666666667,125.65330555555556
ils_gp,318,IDVO,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,7.133416666666667,125.65330555555556
ils_loc,329,IDVO,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,,7.114972222222222,125.63350000000001
ils_dme,392,IDW,AIRNAV IRELAND,,53.419333333333334,-6.255111111111111
ils_gp,511,IDW,AIRNAV IRELAND,,53.419333333333334,-6.255111111111111
ils_loc,536,IDW,AIRNAV IRELAND,,53.42272222222222,-6.295444444444445
ils_gp,4,IDWC,EUROCONTROL NMOC,,42.22884944444445,-83.35341305555555
ils_loc,4,IDWC,EUROCONTROL NMOC,,42.19987222222222,-83.37307361111111
ils_dme,15,IEB,AIRWAYS CORPORATION OF NEW ZEALAND LTD,,-41.32163888888889,174.80644444444445
ils_gp,26,IEB,AIRWAYS CORPORATION OF NEW ZEALAND LTD,,-41.32163888888889,174.80641666666668
ils_loc,26,IEB,AIRWAYS CORPORATION OF NEW ZEALAND LTD,,-41.33641666666667,174.80625
ils_dme,42,IEBG,DHMI TURKIYE,,40.14069444444444,33.00375
ils_gp,55,IEBG,DHMI TURKIYE,,40.14069444444444,33.00375
ils_loc,56,IEBG,DHMI TURKIYE,,40.114111111111114,32.98016666666667
ils_dme,403,IECR,KKTC SHD,,35.152667,33.512861
ils_gp,523,IECR,KKTC SHD,,35.152667,33.512861
ils_loc,549,IECR,KKTC SHD,,35.160556,33.485278
ils_gp,430,IEG,NAV CANADA,,53.31152161111111,-113.59503372222221
ils_loc,452,IEG,NAV CANADA,,53.335901500000006,-113.56464822222222
ils_gp,23,IEJR,EUROCONTROL NMOC,,42.21624944444445,-83.33477388888889
ils_loc,23,IEJR,EUROCONTROL NMOC,,42.193039999999996,-83.3536986111111
ils_dme,404,IEKT,KKTC SHD,,35.144361,33.524833
ils_gp,524,IEKT,KKTC SHD,,35.144361,33.524833
ils_loc,550,IEKT,KKTC SHD,,35.155639,33.494056
ils_dme,390,IELG,DHMI TURKIYE,,38.599250000000005,39.29538888888889
ils_gp,508,IELG,DHMI TURKIYE,,38.599250000000005,39.29538888888889
ils_loc,533,IELG,DHMI TURKIYE,,38.59391666666667,39.26225
ils_dme,389,IELZ,DHMI TURKIYE,,38.59391666666667,39.26797222222222
ils_gp,507,IELZ,DHMI TURKIYE,,38.59391666666667,39.26797222222222
ils_loc,532,IELZ,DHMI TURKIYE,,38.60158333333334,39.30169444444444
ils_gp,444,IEM,NAV CANADA,,51.1284915,-114.02296183333333
ils_loc,466,IEM,NAV CANADA,,51.09368005555556,-114.02135930555555
ils_dme,119,IEN,KAZAERONAVIGATSIA RSE,,42.36725,69.45869444444445
ils_gp,164,IEN,KAZAERONAVIGATSIA RSE,,42.36725,69.45869444444445
ils_loc,168,IEN,KAZAERONAVIGATSIA RSE,,42.359500000000004,69.50133333333333
ils_gp,7,IEPA,EUROCONTROL NMOC,,42.19851722222222,-83.33402916666667
ils_loc,7,IEPA,EUROCONTROL NMOC,,42.19895277777778,-83.36545472222221
ils_dme,366,IERZ,DHMI TURKIYE,,39.95691666666667,41.189249999999994
ils_gp,478,IERZ,DHMI TURKIYE,,39.95691666666667,41.189249999999994
ils_loc,503,IERZ,DHMI TURKIYE,,39.95663888888889,41.14191666666667
ils_dme,25,IES,EUROCONTROL NMOC,,65.27475,-14.40638888888889
ils_gp,38,IES,EUROCONTROL NMOC,,65.2791111111111,-14.409444444444444
ils_loc,38,IES,EUROCONTROL NMOC,,65.2925,-14.391138888888888
ils_dme,194,IESB,DHMI TURKIYE,,40.13972222222222,33.00611111111111
ils_gp,251,IESB,DHMI TURKIYE,,40.13972222222222,33.00611111111111
ils_loc,256,IESB,DHMI TURKIYE,,40.11125,32.9805
ils_dme,39,IESK,DHMI TURKIYE,,39.78519444444444,30.596416666666666
ils_gp,52,IESK,DHMI TURKIYE,,39.78519444444444,30.596416666666666
ils_loc,53,IESK,DHMI TURKIYE,,39.78408333333333,30.55902777777778
ils_gp,254,IESR,DHMI TURKIYE,,39.80925,30.504833333333334
ils_loc,259,IESR,DHMI TURKIYE,,39.80902777777777,30.53938888888889
ils_gp,269,IETI,DHMI TURKIYE,,39.95438888888889,32.675888888888885
ils_loc,280,IETI,DHMI TURKIYE,,39.946749999999994,32.70125
ils_dme,134,IEV,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.63144444444445,47.147
ils_gp,181,IEV,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.63144444444445,47.147
ils_loc,185,IEV,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,40.64372222222222,47.124722222222225
ils_dme,349,IEV,NAV CANADA,,68.30244622222222,-133.49826644444443
ils_gp,436,IEV,NAV CANADA,,68.30247255555555,-133.49828666666664
ils_loc,458,IEV,NAV CANADA,,68.30460063888889,-133.45267966666665
ils_dme,214,IEZC,DHMI TURKIYE,,39.71658333333334,39.50811111111111
ils_loc,277,IEZC,DHMI TURKIYE,,39.71658333333334,39.50811111111111
ils_dme,299,IEZR,DHMI TURKIYE,,39.95594444444445,41.151666666666664
ils_gp,365,IEZR,DHMI TURKIYE,,39.95594444444445,41.151666666666664
ils_loc,376,IEZR,DHMI TURKIYE,,39.958111111111116,41.19822222222222
ils_dme,275,IFA,ENAIRE,,28.45663888888889,-13.862777777777778
ils_gp,339,IFA,ENAIRE,,28.456666666666667,-13.86261111111111
ils_loc,350,IFA,ENAIRE,,28.431333333333335,-13.864472222222222
ils_dme,328,IFB,NAV CANADA,,63.750025944444445,-68.54425388888889
ils_gp,398,IFB,NAV CANADA,,63.75013961111111,-68.54400577777777
ils_loc,415,IFB,NAV CANADA,,63.76626863888889,-68.57757680555555
ils_gp,402,IFG,NAV CANADA,,46.10901475,-64.69245547222222
ils_loc,420,IFG,NAV CANADA,,46.12799213888889,-64.66531152777779
ils_dme,160,IFL,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,39.59419444444445,47.18977777777778
ils_gp,214,IFL,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,39.59419444444445,47.18969444444444
ils_loc,218,IFL,AZERBAIJAN STATE CIVIL AVIATION ADMINISTRATION,,39.58372222222223,47.22052777777778
ils_gp,187,IFLR,SKEYES,,50.24286111111111,4.63325
ils_loc,191,IFLR,SKEYES,,50.24641666666667,4.672555555555556
ils_dme,395,IFN,AIRNAV IRELAND,,55.04394444444444,-8.339500000000001
